               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  25,            0.029492,             0.01036,           0.0045006,             0.76118,             0.65216,             0.71205,              0.4755,            0.039346,            0.014076,           0.0046317,            0.009208,            0.009208,            0.009208
                  26,            0.028717,           0.0099935,            0.004236,             0.79921,             0.65997,             0.73688,             0.48801,            0.040623,            0.013989,           0.0046494,            0.009175,            0.009175,            0.009175
                  27,            0.028552,            0.010125,           0.0039111,             0.79148,             0.60327,             0.69499,              0.4658,            0.039931,            0.013909,           0.0049588,            0.009142,            0.009142,            0.009142
                  28,            0.028205,           0.0099637,           0.0037761,             0.75924,             0.60632,             0.67944,             0.45549,            0.039815,            0.014597,           0.0076625,            0.009109,            0.009109,            0.009109
                  29,            0.027253,           0.0095155,           0.0036946,             0.79172,             0.62911,             0.71645,             0.48297,            0.039092,            0.015248,           0.0048893,            0.009076,            0.009076,            0.009076
                  30,            0.028122,           0.0098743,           0.0041884,             0.79079,             0.62098,             0.69904,             0.46816,            0.038907,            0.014728,           0.0057275,            0.009043,            0.009043,            0.009043
                  31,            0.027861,           0.0097212,           0.0040659,             0.82486,             0.65671,             0.73401,             0.47894,            0.038896,            0.013912,            0.003951,             0.00901,             0.00901,             0.00901
                  32,            0.027608,           0.0096013,           0.0038307,             0.77794,             0.64599,             0.71284,             0.47013,            0.038578,            0.013647,            0.005309,            0.008977,            0.008977,            0.008977
                  33,            0.027385,           0.0095742,           0.0037221,             0.79361,             0.62402,             0.70605,             0.47874,            0.038575,             0.01397,           0.0067161,            0.008944,            0.008944,            0.008944
                  34,            0.027404,            0.009981,           0.0038089,             0.83138,             0.66477,             0.73373,             0.49348,            0.039618,            0.014499,           0.0050714,            0.008911,            0.008911,            0.008911
                  35,            0.027186,           0.0099152,           0.0038974,             0.82736,             0.63438,             0.73178,              0.4939,            0.039657,            0.014612,           0.0072155,            0.008878,            0.008878,            0.008878
                  36,            0.026128,           0.0093806,           0.0034872,             0.82987,             0.67703,             0.74814,             0.50761,            0.037706,            0.014281,           0.0043882,            0.008845,            0.008845,            0.008845
                  37,            0.026337,           0.0092157,           0.0032832,             0.81417,              0.6744,             0.73944,             0.50381,            0.038421,             0.01414,           0.0037841,            0.008812,            0.008812,            0.008812
                  38,            0.026556,           0.0093753,           0.0035123,             0.83089,             0.65693,             0.73276,             0.51073,            0.037801,            0.014268,           0.0058046,            0.008779,            0.008779,            0.008779
                  39,            0.026162,           0.0093465,            0.003441,             0.82475,               0.661,             0.74848,             0.52375,            0.037887,            0.013567,           0.0053844,            0.008746,            0.008746,            0.008746
                  40,            0.025473,           0.0094558,           0.0032406,              0.8086,             0.66742,              0.7386,             0.50091,             0.03892,             0.01473,           0.0066849,            0.008713,            0.008713,            0.008713
                  41,            0.025588,           0.0090386,           0.0032316,             0.82045,             0.68968,             0.74236,             0.50031,            0.038232,            0.013953,           0.0050164,             0.00868,             0.00868,             0.00868
                  42,            0.025207,           0.0090766,           0.0030926,              0.8202,              0.6694,             0.75386,             0.51795,            0.039082,            0.014682,           0.0061395,            0.008647,            0.008647,            0.008647
                  43,            0.024669,            0.009029,           0.0031286,             0.84003,             0.66985,             0.75799,              0.5172,            0.038027,             0.01447,            0.005195,            0.008614,            0.008614,            0.008614
                  44,             0.02496,           0.0087622,           0.0033092,             0.83667,             0.64933,             0.73462,             0.50951,            0.037451,            0.014389,           0.0045473,            0.008581,            0.008581,            0.008581
                  45,            0.024649,           0.0088473,           0.0030546,             0.74188,             0.64219,             0.70777,             0.47797,            0.038631,            0.015313,           0.0073471,            0.008548,            0.008548,            0.008548
                  46,            0.024974,           0.0090196,            0.003171,             0.80132,               0.659,             0.73997,             0.51574,            0.037553,            0.013674,           0.0054132,            0.008515,            0.008515,            0.008515
                  47,            0.024759,           0.0090087,           0.0028531,             0.74969,             0.66947,             0.72153,             0.49585,             0.03722,             0.01396,           0.0049528,            0.008482,            0.008482,            0.008482
                  48,            0.024561,            0.008824,           0.0027974,             0.79451,             0.65257,             0.72237,              0.4996,            0.037032,            0.014267,           0.0040594,            0.008449,            0.008449,            0.008449
                  49,            0.024405,           0.0088958,           0.0030483,             0.84313,             0.64831,             0.72374,             0.50395,            0.038578,            0.014332,           0.0034587,            0.008416,            0.008416,            0.008416
                  50,            0.024193,           0.0086005,           0.0029099,             0.78916,             0.63917,             0.70249,             0.48898,            0.037561,            0.014025,            0.006364,            0.008383,            0.008383,            0.008383
                  51,             0.02391,           0.0090553,           0.0031748,             0.78933,              0.6528,             0.73402,               0.502,            0.038423,            0.014349,           0.0069677,             0.00835,             0.00835,             0.00835
                  52,            0.023699,           0.0088364,           0.0029492,             0.82915,             0.66206,             0.73278,             0.50445,            0.038432,            0.014441,           0.0039424,            0.008317,            0.008317,            0.008317
                  53,             0.02373,           0.0085373,           0.0027479,             0.81392,             0.67112,             0.73614,             0.52342,            0.037608,            0.015017,           0.0046522,            0.008284,            0.008284,            0.008284
                  54,            0.023707,           0.0084549,           0.0026977,             0.80282,              0.6277,             0.70949,             0.49762,            0.037929,            0.014568,           0.0063614,            0.008251,            0.008251,            0.008251
                  55,            0.023376,           0.0084351,            0.002519,             0.80204,             0.66016,             0.72593,             0.50657,            0.036855,            0.014605,           0.0048949,            0.008218,            0.008218,            0.008218
                  56,            0.023933,           0.0085295,           0.0026275,             0.85071,             0.66243,              0.7518,             0.53205,            0.037463,            0.013985,           0.0045393,            0.008185,            0.008185,            0.008185
                  57,             0.02317,           0.0083199,           0.0027683,             0.79175,             0.64751,               0.728,             0.50594,            0.037257,            0.014388,           0.0055654,            0.008152,            0.008152,            0.008152
                  58,            0.023189,           0.0082675,            0.002646,             0.80888,             0.66944,             0.75685,             0.53012,            0.037089,            0.014382,           0.0049289,            0.008119,            0.008119,            0.008119
                  59,            0.022594,           0.0083427,           0.0024573,             0.86939,             0.64759,             0.74602,             0.53369,            0.037186,             0.01504,           0.0043513,            0.008086,            0.008086,            0.008086
                  60,            0.022454,           0.0082633,           0.0025516,             0.85989,             0.65786,               0.751,             0.52724,             0.03776,            0.014481,           0.0037919,            0.008053,            0.008053,            0.008053
                  61,            0.023092,           0.0085631,           0.0026327,             0.83337,             0.66755,             0.74436,             0.52669,            0.037862,            0.015329,           0.0038375,             0.00802,             0.00802,             0.00802
                  62,            0.022627,           0.0082363,           0.0025551,             0.82285,             0.67535,             0.74577,             0.52832,            0.037385,            0.014722,           0.0034182,            0.007987,            0.007987,            0.007987
                  63,            0.023028,           0.0083742,            0.002577,             0.79889,             0.66409,             0.73703,             0.51648,            0.037617,            0.014954,            0.004333,            0.007954,            0.007954,            0.007954
                  64,            0.021963,           0.0083928,           0.0025102,             0.82345,             0.68252,             0.76076,             0.53891,            0.037215,            0.013899,            0.003217,            0.007921,            0.007921,            0.007921
                  65,            0.022298,            0.008408,           0.0026895,             0.82098,             0.69062,             0.75921,             0.53238,            0.038265,            0.015026,            0.003424,            0.007888,            0.007888,            0.007888
                  66,            0.022554,           0.0082797,           0.0026711,             0.83495,             0.67126,             0.74942,             0.53414,            0.037076,            0.014685,           0.0034255,            0.007855,            0.007855,            0.007855
                  67,            0.021983,            0.008069,           0.0023189,             0.78076,             0.68769,             0.74459,             0.53343,            0.036963,            0.014172,           0.0045968,            0.007822,            0.007822,            0.007822
                  68,            0.021569,           0.0080267,           0.0025755,             0.82305,             0.68733,             0.74609,             0.52223,            0.036275,            0.014067,           0.0029242,            0.007789,            0.007789,            0.007789
                  69,            0.022018,           0.0081704,           0.0025657,             0.80686,             0.70566,              0.7607,             0.54138,             0.03645,            0.014223,            0.003425,            0.007756,            0.007756,            0.007756
                  70,            0.022207,           0.0084759,           0.0022658,             0.84209,             0.67548,             0.75224,             0.53674,            0.037036,            0.014647,           0.0042208,            0.007723,            0.007723,            0.007723
                  71,             0.02194,           0.0081754,           0.0023963,             0.78742,              0.6788,             0.72868,             0.51297,            0.037675,            0.014551,           0.0040496,             0.00769,             0.00769,             0.00769
                  72,            0.021611,           0.0080442,           0.0024801,             0.80731,             0.65854,             0.72958,             0.50691,            0.038078,            0.014471,           0.0056185,            0.007657,            0.007657,            0.007657
                  73,            0.021633,           0.0080915,           0.0025903,              0.7947,             0.68366,             0.75624,             0.53112,            0.037089,            0.014704,           0.0046564,            0.007624,            0.007624,            0.007624
                  74,            0.022062,           0.0081986,           0.0023994,             0.83483,             0.65238,              0.7412,             0.52405,            0.037786,            0.015079,           0.0043647,            0.007591,            0.007591,            0.007591
                  75,            0.021821,           0.0079807,           0.0023653,              0.8207,             0.70068,             0.75367,              0.5339,            0.036456,            0.014382,           0.0037364,            0.007558,            0.007558,            0.007558
                  76,            0.021197,           0.0078497,           0.0021608,             0.81108,             0.66948,             0.73643,             0.52342,            0.036723,            0.014447,           0.0037402,            0.007525,            0.007525,            0.007525
                  77,            0.021051,           0.0079756,           0.0028717,             0.80222,             0.68662,             0.74059,             0.52845,            0.037737,            0.014025,           0.0046324,            0.007492,            0.007492,            0.007492
                  78,            0.021223,           0.0078518,           0.0021261,             0.84147,             0.68963,             0.75914,             0.54467,             0.03785,            0.014107,           0.0037405,            0.007459,            0.007459,            0.007459
                  79,             0.02164,           0.0080268,           0.0024187,             0.87325,             0.67327,             0.75499,             0.53795,            0.037097,            0.014409,           0.0032854,            0.007426,            0.007426,            0.007426
                  80,            0.020977,           0.0077291,           0.0021068,             0.83579,             0.69607,             0.75991,             0.54232,            0.036935,            0.014096,           0.0032514,            0.007393,            0.007393,            0.007393
                  81,            0.020678,           0.0079534,            0.002162,             0.81663,             0.66202,             0.71467,             0.50737,            0.037561,             0.01422,            0.002948,             0.00736,             0.00736,             0.00736
                  82,            0.020488,           0.0077802,            0.002099,             0.80694,             0.67568,              0.7299,             0.52868,            0.037296,            0.014457,           0.0046331,            0.007327,            0.007327,            0.007327
                  83,            0.020667,           0.0076912,           0.0021521,             0.85693,             0.66414,             0.75769,             0.55248,            0.036783,            0.015271,           0.0043387,            0.007294,            0.007294,            0.007294
                  84,            0.020861,           0.0079087,           0.0022126,              0.8231,             0.65884,             0.75539,             0.54641,            0.036821,            0.014538,           0.0054315,            0.007261,            0.007261,            0.007261
                  85,            0.020712,           0.0077891,           0.0020427,             0.85018,             0.71153,             0.77592,             0.54894,            0.036941,            0.014462,           0.0029964,            0.007228,            0.007228,            0.007228
                  86,            0.020086,           0.0076482,           0.0019068,             0.85555,             0.66452,             0.75814,             0.54652,            0.037136,            0.015264,           0.0045959,            0.007195,            0.007195,            0.007195
                  87,            0.020267,           0.0076185,            0.002261,             0.85587,             0.65798,             0.75223,             0.54568,            0.036838,            0.014768,           0.0034944,            0.007162,            0.007162,            0.007162
                  88,            0.020318,           0.0076425,           0.0022032,             0.81032,              0.6957,               0.762,             0.55041,            0.036942,            0.015045,           0.0046548,            0.007129,            0.007129,            0.007129
                  89,            0.020255,           0.0075118,           0.0019838,             0.79103,              0.6542,             0.72422,             0.52217,            0.036904,             0.01479,           0.0057799,            0.007096,            0.007096,            0.007096
                  90,            0.020131,           0.0075939,           0.0021412,             0.83592,             0.65365,             0.75232,             0.54305,            0.036661,            0.014636,           0.0041314,            0.007063,            0.007063,            0.007063
                  91,            0.020616,           0.0076807,             0.00191,             0.79488,             0.70501,             0.74933,             0.54384,            0.036286,            0.014313,           0.0031878,             0.00703,             0.00703,             0.00703
                  92,            0.020043,           0.0076972,           0.0018949,             0.79094,             0.68147,             0.74452,             0.53307,            0.037381,            0.014773,           0.0046657,            0.006997,            0.006997,            0.006997
                  93,             0.01993,           0.0075191,            0.002249,             0.86446,              0.6659,             0.76342,             0.54757,             0.03734,            0.014546,           0.0036191,            0.006964,            0.006964,            0.006964
                  94,            0.020274,           0.0075641,            0.002016,             0.84918,             0.70058,             0.77224,             0.55507,            0.036473,            0.014459,           0.0029445,            0.006931,            0.006931,            0.006931
                  95,            0.019936,           0.0076439,           0.0020145,             0.79994,             0.68818,             0.74863,             0.54721,            0.036829,            0.015229,            0.003761,            0.006898,            0.006898,            0.006898
                  96,            0.019428,           0.0073935,           0.0019178,             0.85014,             0.65029,             0.73785,             0.53564,            0.036663,            0.014404,           0.0038264,            0.006865,            0.006865,            0.006865
