               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.058077,            0.018649,             0.02132,             0.53539,             0.52026,             0.49949,             0.27204,            0.051958,            0.012669,           0.0082023,            0.070056,           0.0033271,           0.0033271
                   1,            0.042407,             0.01223,           0.0061481,              0.6106,             0.62521,             0.60073,             0.33289,            0.044733,            0.012779,           0.0059505,            0.040034,           0.0066384,           0.0066384
                   2,            0.038796,             0.01085,           0.0054596,             0.66719,             0.60423,             0.65106,             0.36335,            0.045961,            0.012323,           0.0047951,           0.0099904,           0.0099278,           0.0099278
                   3,            0.034969,            0.010306,            0.004642,             0.74194,             0.60299,             0.68098,             0.40842,            0.040739,            0.012777,           0.0037771,            0.009901,            0.009901,            0.009901
                   4,            0.031196,           0.0098308,           0.0038905,             0.79492,             0.65354,             0.73572,             0.43594,            0.040248,            0.012475,           0.0031976,            0.009901,            0.009901,            0.009901
                   5,            0.029096,           0.0094328,           0.0034071,             0.79272,             0.64295,             0.71875,             0.46037,            0.038737,            0.013018,            0.003023,            0.009868,            0.009868,            0.009868
                   6,            0.027708,           0.0091486,           0.0030038,             0.84116,             0.64667,             0.75211,             0.47126,            0.036821,            0.012626,           0.0025758,            0.009835,            0.009835,            0.009835
                   7,            0.026415,           0.0088573,           0.0027813,             0.80717,              0.6768,             0.75492,             0.47828,            0.037275,            0.012957,           0.0025707,            0.009802,            0.009802,            0.009802
                   8,            0.025145,           0.0086603,           0.0025422,              0.8026,             0.67512,             0.75314,             0.48606,            0.035793,            0.012636,           0.0020765,            0.009769,            0.009769,            0.009769
                   9,            0.024494,           0.0084956,              0.0024,             0.82307,             0.69314,             0.77727,             0.49646,            0.035815,            0.011857,           0.0018463,            0.009736,            0.009736,            0.009736
                  10,            0.023982,           0.0083664,           0.0022597,             0.84118,             0.68042,             0.77837,             0.51655,             0.03602,            0.012599,           0.0016668,            0.009703,            0.009703,            0.009703
                  11,            0.022926,           0.0080858,           0.0021273,             0.85791,             0.67986,             0.76938,             0.49305,            0.036011,            0.012054,           0.0012906,             0.00967,             0.00967,             0.00967
                  12,            0.022942,            0.008106,           0.0020704,             0.83236,             0.69373,             0.77481,              0.5096,            0.034945,            0.012429,           0.0012921,            0.009637,            0.009637,            0.009637
                  13,            0.022134,           0.0080017,           0.0019347,             0.81573,              0.6897,             0.77469,             0.51213,            0.034561,            0.012284,           0.0011846,            0.009604,            0.009604,            0.009604
                  14,            0.021913,           0.0078724,           0.0018943,             0.82064,              0.7022,             0.78394,             0.53018,            0.033356,            0.011711,          0.00077407,            0.009571,            0.009571,            0.009571
                  15,            0.021928,           0.0078189,           0.0018567,             0.84094,             0.68573,             0.77363,             0.51986,            0.033828,            0.012236,          0.00085221,            0.009538,            0.009538,            0.009538
                  16,             0.02149,           0.0077357,           0.0017898,             0.83529,             0.70569,             0.78132,             0.52492,            0.033423,             0.01186,           0.0006243,            0.009505,            0.009505,            0.009505
                  17,            0.020821,           0.0075263,           0.0017143,             0.81865,             0.69995,             0.77611,             0.51921,            0.033541,            0.012024,          0.00072261,            0.009472,            0.009472,            0.009472
                  18,            0.020781,           0.0075373,           0.0016769,             0.82445,             0.70106,             0.77844,             0.53524,              0.0333,            0.012483,          0.00070501,            0.009439,            0.009439,            0.009439
                  19,            0.020024,           0.0073584,           0.0015977,             0.84307,             0.70541,             0.78738,             0.53501,            0.033584,            0.012395,          0.00057961,            0.009406,            0.009406,            0.009406
                  20,            0.019981,           0.0073399,            0.001598,             0.83843,             0.71223,             0.78898,             0.53453,             0.03354,            0.012075,          0.00051194,            0.009373,            0.009373,            0.009373
                  21,            0.020085,           0.0073084,           0.0015517,             0.86409,             0.68894,             0.78095,             0.53327,            0.033627,            0.012697,          0.00049225,             0.00934,             0.00934,             0.00934
                  22,            0.019513,           0.0072905,           0.0015303,             0.83197,              0.7049,             0.78257,             0.53614,            0.032918,             0.01215,          0.00040513,            0.009307,            0.009307,            0.009307
                  23,            0.019462,           0.0072151,           0.0014781,             0.81068,             0.72638,             0.78949,              0.5246,            0.033418,            0.011922,          0.00037816,            0.009274,            0.009274,            0.009274
                  24,            0.019606,           0.0072296,           0.0014778,             0.83382,             0.69576,               0.781,             0.52947,            0.032906,            0.011789,          0.00035173,            0.009241,            0.009241,            0.009241
                  25,            0.019042,           0.0071115,           0.0014566,             0.83745,             0.71564,             0.78751,             0.54023,            0.033106,            0.012065,          0.00035298,            0.009208,            0.009208,            0.009208
                  26,             0.01909,           0.0071146,           0.0014277,             0.86059,             0.70005,              0.7893,             0.54241,            0.033128,            0.012175,          0.00042752,            0.009175,            0.009175,            0.009175
                  27,            0.018821,           0.0071038,           0.0013791,              0.8391,             0.70102,              0.7807,             0.53257,            0.032498,            0.012006,          0.00030435,            0.009142,            0.009142,            0.009142
                  28,            0.018568,           0.0071121,           0.0013583,             0.84028,             0.70815,             0.79178,             0.55131,            0.031516,            0.012015,          0.00033792,            0.009109,            0.009109,            0.009109
                  29,            0.018909,           0.0071019,           0.0013401,             0.84832,             0.69216,             0.79166,             0.54632,            0.033257,            0.011981,          0.00029743,            0.009076,            0.009076,            0.009076
                  30,            0.019016,           0.0070105,           0.0013365,             0.84709,             0.71526,             0.79605,              0.5491,            0.032194,            0.011606,          0.00028834,            0.009043,            0.009043,            0.009043
                  31,            0.018312,           0.0069401,           0.0013052,             0.83776,             0.71753,             0.79633,             0.56185,            0.032809,            0.011836,          0.00028218,             0.00901,             0.00901,             0.00901
                  32,             0.01813,           0.0068193,           0.0012855,             0.84363,             0.71905,             0.80625,             0.56702,            0.031881,            0.011574,          0.00029322,            0.008977,            0.008977,            0.008977
                  33,            0.018095,           0.0069196,           0.0012579,             0.84754,             0.73059,             0.80918,             0.57158,            0.031742,            0.011546,          0.00031117,            0.008944,            0.008944,            0.008944
                  34,            0.018337,           0.0068689,           0.0012715,              0.8579,             0.72189,             0.80188,             0.55779,            0.032218,            0.012065,          0.00029572,            0.008911,            0.008911,            0.008911
                  35,            0.017888,           0.0067678,           0.0012567,              0.8573,             0.71204,             0.79998,             0.55759,            0.032279,            0.012045,          0.00028611,            0.008878,            0.008878,            0.008878
                  36,            0.017908,           0.0068694,           0.0012548,              0.8549,             0.70825,             0.78933,              0.5567,            0.032209,             0.01243,          0.00048779,            0.008845,            0.008845,            0.008845
                  37,            0.017711,           0.0066401,           0.0012198,             0.85996,             0.69917,             0.78787,             0.55087,            0.033446,            0.012274,          0.00048343,            0.008812,            0.008812,            0.008812
                  38,            0.017573,           0.0066489,           0.0012102,             0.85022,             0.71848,             0.79726,             0.55998,            0.031805,             0.01183,          0.00053464,            0.008779,            0.008779,            0.008779
                  39,            0.017241,           0.0065925,           0.0011815,              0.8511,             0.72757,             0.81079,             0.56666,            0.031724,            0.011453,          0.00026098,            0.008746,            0.008746,            0.008746
                  40,            0.017208,           0.0065239,            0.001177,             0.86867,             0.72882,             0.81777,             0.58705,            0.031412,            0.011484,          0.00035075,            0.008713,            0.008713,            0.008713
                  41,            0.017254,           0.0065454,           0.0011804,             0.84298,             0.73533,             0.81055,             0.57213,            0.031572,            0.011499,          0.00033005,             0.00868,             0.00868,             0.00868
                  42,            0.017307,           0.0065717,           0.0011619,             0.86988,             0.71512,              0.8043,             0.57347,            0.031679,            0.012198,          0.00049626,            0.008647,            0.008647,            0.008647
                  43,            0.017191,           0.0065536,            0.001153,              0.8634,             0.71082,             0.79957,             0.55941,            0.032006,            0.012223,          0.00041984,            0.008614,            0.008614,            0.008614
                  44,            0.017122,           0.0065545,           0.0011414,             0.86627,             0.72233,              0.8111,             0.57834,            0.031491,            0.011758,          0.00038794,            0.008581,            0.008581,            0.008581
                  45,             0.01733,           0.0065871,           0.0011315,             0.84162,             0.72832,             0.80049,             0.56781,            0.031572,             0.01183,          0.00036668,            0.008548,            0.008548,            0.008548
                  46,            0.016816,           0.0063433,           0.0011119,             0.85904,              0.7142,              0.7993,             0.56637,            0.031861,            0.011912,          0.00039788,            0.008515,            0.008515,            0.008515
                  47,            0.016844,           0.0064667,           0.0011056,             0.85631,             0.72189,              0.7964,             0.56093,            0.031628,            0.011749,           0.0003626,            0.008482,            0.008482,            0.008482
                  48,            0.016611,           0.0062854,           0.0010894,             0.86326,             0.71318,             0.79754,             0.56422,            0.031765,            0.012172,          0.00038681,            0.008449,            0.008449,            0.008449
                  49,            0.016671,           0.0064141,           0.0010775,             0.84802,             0.73892,             0.81259,             0.57575,            0.031284,            0.011575,           0.0003202,            0.008416,            0.008416,            0.008416
                  50,            0.016538,           0.0063924,           0.0010855,             0.86682,             0.73627,              0.8183,             0.58532,            0.031143,            0.011904,          0.00042797,            0.008383,            0.008383,            0.008383
                  51,            0.016532,           0.0063229,           0.0010826,             0.87512,             0.71378,             0.80378,             0.57507,            0.031425,            0.012198,          0.00035698,             0.00835,             0.00835,             0.00835
                  52,            0.016743,           0.0064821,           0.0010821,             0.87337,             0.72861,             0.81319,             0.58591,            0.031131,            0.011936,          0.00038193,            0.008317,            0.008317,            0.008317
                  53,            0.016357,           0.0064279,           0.0010713,             0.87368,             0.72019,             0.81002,             0.58209,            0.031263,            0.011917,          0.00038455,            0.008284,            0.008284,            0.008284
                  54,            0.016482,           0.0063155,           0.0010715,             0.85979,             0.72096,              0.8012,             0.57262,            0.031079,            0.011981,          0.00029858,            0.008251,            0.008251,            0.008251
                  55,            0.016574,           0.0062561,           0.0010712,             0.85325,             0.72491,              0.8062,              0.5791,            0.031247,            0.011964,          0.00037592,            0.008218,            0.008218,            0.008218
                  56,            0.016292,            0.006273,           0.0010413,             0.86514,             0.72283,             0.80635,             0.57155,            0.031171,            0.012079,          0.00030145,            0.008185,            0.008185,            0.008185
                  57,            0.016508,           0.0063283,           0.0010336,              0.8538,             0.72681,             0.80607,             0.57118,            0.031213,            0.011953,          0.00030627,            0.008152,            0.008152,            0.008152
                  58,            0.016041,           0.0062422,           0.0010179,             0.86034,             0.72813,             0.81143,             0.57816,            0.030722,            0.011855,          0.00025933,            0.008119,            0.008119,            0.008119
                  59,            0.016356,           0.0061445,           0.0010529,             0.85976,             0.72775,             0.80992,             0.58111,            0.031128,             0.01168,           0.0002571,            0.008086,            0.008086,            0.008086
                  60,            0.015791,           0.0061609,          0.00099877,              0.8595,             0.72681,             0.81055,             0.58304,            0.031252,            0.012121,          0.00032945,            0.008053,            0.008053,            0.008053
                  61,            0.016086,           0.0062352,           0.0010019,             0.86615,             0.71546,             0.80776,             0.57823,            0.031262,            0.012097,          0.00032026,             0.00802,             0.00802,             0.00802
                  62,            0.015451,           0.0060467,          0.00098145,              0.8673,             0.73256,             0.81589,              0.5871,            0.031002,            0.011897,          0.00031283,            0.007987,            0.007987,            0.007987
