               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  19,             0.02591,           0.0077741,           0.0041844,             0.68993,             0.53076,             0.59936,             0.34263,            0.046668,            0.014939,            0.013134,            0.009406,            0.009406,            0.009406
                  20,            0.025965,           0.0075501,           0.0039127,             0.57288,             0.46372,             0.50673,             0.30612,            0.045767,            0.015881,            0.022285,            0.009373,            0.009373,            0.009373
                  21,             0.02504,           0.0074744,            0.004092,             0.63582,             0.53909,             0.57688,             0.33519,            0.045547,            0.015125,            0.014412,             0.00934,             0.00934,             0.00934
                  22,            0.025207,           0.0077149,           0.0041133,             0.64868,             0.42033,             0.52136,             0.30378,            0.047758,            0.016978,            0.027995,            0.009307,            0.009307,            0.009307
                  23,            0.024678,           0.0073447,           0.0038523,             0.60377,             0.46726,             0.53589,             0.32466,            0.048301,            0.015987,            0.017937,            0.009274,            0.009274,            0.009274
                  24,            0.024843,           0.0075867,           0.0038748,             0.56976,             0.45236,             0.48775,             0.28364,            0.049158,            0.015651,            0.023431,            0.009241,            0.009241,            0.009241
                  25,            0.023646,           0.0074818,           0.0035357,             0.77103,             0.49446,             0.58935,              0.3872,            0.048376,            0.014888,            0.011433,            0.009208,            0.009208,            0.009208
                  26,            0.023538,            0.007486,           0.0036249,             0.64909,             0.48976,              0.5497,             0.32916,            0.051411,            0.016154,            0.023026,            0.009175,            0.009175,            0.009175
                  27,            0.024077,           0.0074158,           0.0036444,             0.64245,             0.45646,             0.51576,             0.30765,            0.049386,            0.017093,            0.018126,            0.009142,            0.009142,            0.009142
                  28,            0.024039,           0.0072873,           0.0037386,              0.6226,             0.50957,              0.5381,             0.32448,            0.049176,            0.015901,            0.015436,            0.009109,            0.009109,            0.009109
                  29,            0.023223,           0.0074117,           0.0034884,             0.64434,             0.53012,             0.58631,              0.3502,            0.046154,            0.015381,            0.016378,            0.009076,            0.009076,            0.009076
                  30,            0.022882,           0.0071681,           0.0035066,             0.69432,             0.56185,             0.60662,             0.37547,            0.046252,             0.01467,            0.012043,            0.009043,            0.009043,            0.009043
                  31,            0.022499,           0.0069134,            0.003168,             0.74135,              0.5792,             0.64489,             0.41214,            0.046747,            0.016268,            0.012913,             0.00901,             0.00901,             0.00901
                  32,             0.02278,           0.0071444,            0.003463,             0.69883,             0.48087,             0.57596,             0.37797,             0.04564,            0.017426,            0.020008,            0.008977,            0.008977,            0.008977
                  33,            0.022433,           0.0071052,           0.0034097,             0.62883,             0.57471,             0.60009,             0.36433,            0.045575,            0.015105,            0.014486,            0.008944,            0.008944,            0.008944
                  34,            0.022751,           0.0071395,           0.0031664,             0.60212,             0.53362,             0.54344,             0.34055,            0.046439,            0.015398,            0.027975,            0.008911,            0.008911,            0.008911
                  35,            0.021442,           0.0067795,           0.0031599,              0.5488,             0.54751,             0.52137,             0.32353,            0.045129,            0.016168,            0.019177,            0.008878,            0.008878,            0.008878
                  36,            0.021596,           0.0067668,           0.0031532,             0.61122,             0.50667,             0.55302,             0.34677,            0.048729,            0.015817,            0.028879,            0.008845,            0.008845,            0.008845
                  37,            0.021272,           0.0067679,           0.0028379,             0.73264,             0.55638,             0.64107,             0.39309,             0.04426,            0.014761,            0.012869,            0.008812,            0.008812,            0.008812
                  38,            0.021918,           0.0068903,           0.0029489,             0.69586,             0.49541,             0.58986,              0.3728,             0.04672,            0.016041,            0.014329,            0.008779,            0.008779,            0.008779
                  39,            0.020718,             0.00653,           0.0027408,             0.71974,             0.50658,             0.59168,             0.38344,            0.045638,            0.015693,            0.016549,            0.008746,            0.008746,            0.008746
                  40,            0.021046,           0.0065691,           0.0028328,             0.67248,              0.4807,             0.59355,             0.38027,            0.044175,            0.015884,            0.018883,            0.008713,            0.008713,            0.008713
                  41,            0.020576,           0.0066419,           0.0027786,             0.71296,             0.56161,             0.62206,             0.39779,             0.04415,             0.01497,            0.011467,             0.00868,             0.00868,             0.00868
                  42,            0.021045,           0.0065474,           0.0027671,             0.67965,             0.52365,             0.58769,              0.3805,            0.043783,             0.01565,            0.015171,            0.008647,            0.008647,            0.008647
                  43,            0.020795,           0.0067112,           0.0026568,             0.70482,             0.54752,             0.62157,             0.40642,            0.044329,            0.014969,            0.016551,            0.008614,            0.008614,            0.008614
                  44,            0.020058,           0.0063605,           0.0027707,             0.75131,             0.57198,             0.64364,             0.41748,            0.046211,            0.015871,             0.01526,            0.008581,            0.008581,            0.008581
                  45,            0.020347,            0.006504,           0.0027501,             0.72573,             0.58668,             0.65521,             0.42596,            0.043844,            0.015382,             0.01348,            0.008548,            0.008548,            0.008548
                  46,            0.020185,           0.0064683,           0.0028545,             0.59207,             0.52971,             0.55229,             0.36716,            0.046381,            0.015812,            0.022182,            0.008515,            0.008515,            0.008515
                  47,            0.019438,           0.0063607,           0.0027764,             0.71334,             0.54102,             0.62492,             0.40764,            0.044421,            0.015466,            0.015742,            0.008482,            0.008482,            0.008482
                  48,            0.019363,           0.0064128,           0.0027633,             0.67978,             0.51304,             0.56956,             0.36264,            0.046119,            0.015686,            0.016627,            0.008449,            0.008449,            0.008449
                  49,            0.019249,           0.0063515,           0.0028929,             0.75089,             0.54355,              0.6351,             0.41433,            0.043961,            0.016304,            0.014909,            0.008416,            0.008416,            0.008416
                  50,            0.019465,           0.0063641,           0.0025315,             0.68587,             0.53717,             0.60943,             0.39411,            0.044658,             0.01774,            0.016511,            0.008383,            0.008383,            0.008383
                  51,            0.019436,           0.0066177,           0.0024745,             0.73777,              0.5802,             0.65101,              0.4183,            0.043828,            0.015381,            0.014348,             0.00835,             0.00835,             0.00835
                  52,            0.019088,           0.0061544,           0.0025537,             0.64398,              0.5711,             0.60041,             0.38065,            0.043132,            0.014542,            0.015609,            0.008317,            0.008317,            0.008317
                  53,            0.018858,           0.0063141,           0.0026696,             0.68193,             0.55932,             0.60299,             0.39563,            0.043655,            0.016831,            0.016037,            0.008284,            0.008284,            0.008284
                  54,            0.018502,           0.0060826,           0.0026251,             0.63975,              0.4882,             0.55501,             0.35979,            0.043481,            0.016542,            0.021461,            0.008251,            0.008251,            0.008251
                  55,            0.018595,           0.0062899,            0.002657,             0.62907,              0.5231,             0.57307,             0.37932,            0.044682,            0.016942,            0.014906,            0.008218,            0.008218,            0.008218
                  56,            0.018669,           0.0061234,           0.0025547,             0.67833,             0.58085,             0.63076,             0.40304,            0.043217,            0.016147,            0.013429,            0.008185,            0.008185,            0.008185
                  57,            0.018297,           0.0061559,           0.0024169,             0.72829,             0.54943,             0.61709,             0.40637,            0.042635,            0.016233,            0.014123,            0.008152,            0.008152,            0.008152
                  58,            0.018469,           0.0061243,           0.0023072,             0.68243,             0.50715,             0.57968,             0.37523,             0.04241,            0.016087,            0.018236,            0.008119,            0.008119,            0.008119
                  59,            0.017855,            0.005987,           0.0026038,             0.70663,             0.51285,             0.62402,             0.40647,            0.043494,            0.016918,            0.016025,            0.008086,            0.008086,            0.008086
                  60,            0.017777,           0.0058463,           0.0021118,             0.74943,             0.53599,               0.626,             0.41338,            0.046177,            0.017592,           0.0098842,            0.008053,            0.008053,            0.008053
                  61,            0.018282,           0.0059819,           0.0024899,             0.69365,              0.5466,             0.61595,             0.40357,              0.0434,            0.015485,            0.011909,             0.00802,             0.00802,             0.00802
                  62,            0.018745,           0.0060647,           0.0025501,             0.67318,             0.54447,              0.6015,             0.38828,            0.044821,            0.016799,            0.012775,            0.007987,            0.007987,            0.007987
                  63,             0.01747,           0.0059045,           0.0023268,             0.71584,             0.55868,             0.63742,             0.42974,            0.043247,            0.016142,            0.014526,            0.007954,            0.007954,            0.007954
                  64,            0.017529,           0.0060052,           0.0024043,              0.7008,             0.54427,             0.62425,             0.39981,            0.044455,            0.017001,            0.012705,            0.007921,            0.007921,            0.007921
                  65,            0.017849,           0.0060656,           0.0024063,             0.68092,             0.53426,             0.60775,             0.39363,            0.043157,            0.015079,            0.013452,            0.007888,            0.007888,            0.007888
                  66,            0.017338,           0.0057838,           0.0021496,             0.69527,             0.52428,             0.60876,               0.401,            0.043623,            0.017889,            0.018157,            0.007855,            0.007855,            0.007855
                  67,            0.017244,            0.005788,           0.0022954,              0.6901,             0.59999,             0.64793,             0.43134,            0.041762,            0.016284,            0.010463,            0.007822,            0.007822,            0.007822
                  68,            0.017591,           0.0057647,           0.0022469,             0.65057,             0.53662,             0.59071,             0.39567,            0.044479,              0.0161,            0.018091,            0.007789,            0.007789,            0.007789
                  69,            0.017658,           0.0059026,           0.0021429,             0.70607,             0.54767,             0.62971,             0.42303,            0.042689,            0.017218,            0.016359,            0.007756,            0.007756,            0.007756
                  70,            0.017518,           0.0055868,            0.002281,             0.54466,             0.58042,             0.53741,              0.3411,            0.041897,             0.01504,            0.021966,            0.007723,            0.007723,            0.007723
                  71,            0.016868,           0.0055172,           0.0021905,             0.66105,             0.54931,             0.58938,             0.38454,            0.043376,            0.015364,            0.018965,             0.00769,             0.00769,             0.00769
                  72,             0.01743,           0.0058074,           0.0023256,             0.69715,             0.54139,             0.61079,             0.40299,            0.044499,            0.016864,            0.017036,            0.007657,            0.007657,            0.007657
                  73,            0.017331,           0.0058836,           0.0021828,             0.68265,             0.53668,             0.60917,             0.40891,            0.045086,            0.016548,            0.019458,            0.007624,            0.007624,            0.007624
                  74,            0.017866,           0.0058094,           0.0021932,             0.77897,             0.58082,             0.66092,             0.43517,            0.043925,            0.015765,            0.009423,            0.007591,            0.007591,            0.007591
                  75,            0.016604,           0.0057466,           0.0020793,             0.69119,             0.56201,             0.64079,              0.4232,            0.044663,            0.015621,            0.011389,            0.007558,            0.007558,            0.007558
                  76,            0.016852,           0.0056255,           0.0020523,             0.68995,             0.54908,             0.63108,             0.42152,            0.043216,            0.016433,            0.013183,            0.007525,            0.007525,            0.007525
                  77,            0.016718,           0.0054718,           0.0019303,             0.75763,             0.58279,             0.65477,             0.43447,            0.045287,            0.015922,            0.013769,            0.007492,            0.007492,            0.007492
                  78,             0.01643,           0.0055481,           0.0019818,             0.68527,             0.51622,             0.59057,             0.39621,            0.043403,            0.016593,            0.018022,            0.007459,            0.007459,            0.007459
                  79,            0.016631,           0.0055095,           0.0018974,             0.78938,             0.53672,             0.64677,             0.43626,            0.043767,            0.016198,            0.011581,            0.007426,            0.007426,            0.007426
                  80,             0.01612,           0.0055236,           0.0020448,             0.60325,             0.45333,             0.51388,             0.34661,            0.045715,            0.016892,            0.036019,            0.007393,            0.007393,            0.007393
                  81,            0.017143,           0.0058616,           0.0024853,             0.74921,             0.54745,             0.61786,              0.4028,            0.046404,            0.016952,            0.012815,             0.00736,             0.00736,             0.00736
                  82,            0.016733,           0.0057163,           0.0020944,             0.73154,             0.56231,             0.63791,             0.41781,            0.044271,            0.015997,            0.010158,            0.007327,            0.007327,            0.007327
                  83,            0.016674,           0.0055153,           0.0019833,             0.67587,             0.53329,             0.59977,              0.4078,            0.044576,            0.018221,            0.018315,            0.007294,            0.007294,            0.007294
                  84,            0.016881,           0.0057153,           0.0020402,             0.78094,             0.56291,             0.66659,             0.44915,            0.042702,            0.015931,             0.00973,            0.007261,            0.007261,            0.007261
                  85,            0.016118,           0.0056878,           0.0020874,             0.76649,             0.53187,             0.65143,             0.44405,            0.043389,            0.017014,             0.01473,            0.007228,            0.007228,            0.007228
                  86,            0.016075,            0.005446,           0.0018166,             0.75036,             0.57788,             0.65198,             0.43146,              0.0412,            0.015789,            0.012167,            0.007195,            0.007195,            0.007195
                  87,            0.015794,           0.0055891,           0.0019167,             0.71816,             0.56678,             0.64406,             0.43283,            0.043907,            0.017159,            0.012143,            0.007162,            0.007162,            0.007162
                  88,            0.015706,           0.0055437,           0.0019125,             0.73933,             0.55931,             0.65431,             0.43366,            0.041978,            0.016005,            0.013513,            0.007129,            0.007129,            0.007129
                  89,            0.016148,           0.0055271,           0.0020522,             0.77023,             0.60999,             0.69902,              0.4658,            0.042124,            0.015128,           0.0094699,            0.007096,            0.007096,            0.007096
                  90,            0.015565,            0.005367,           0.0020523,             0.71878,             0.59479,             0.67734,             0.45572,             0.04211,            0.016491,            0.011584,            0.007063,            0.007063,            0.007063
                  91,            0.016014,           0.0056298,           0.0018773,             0.71136,             0.59974,             0.65865,             0.44863,            0.043353,            0.015339,            0.010165,             0.00703,             0.00703,             0.00703
                  92,            0.015701,           0.0053613,           0.0022693,             0.75003,             0.56002,             0.65803,             0.44446,            0.042271,            0.016258,            0.012727,            0.006997,            0.006997,            0.006997
                  93,            0.015648,           0.0055462,           0.0019759,             0.69362,             0.59365,             0.66686,             0.44451,            0.043234,            0.016056,            0.012086,            0.006964,            0.006964,            0.006964
                  94,            0.015929,           0.0055221,           0.0017643,              0.7467,             0.53493,             0.65126,             0.44198,            0.044568,            0.019791,            0.015667,            0.006931,            0.006931,            0.006931
                  95,            0.015604,           0.0055709,           0.0018618,             0.78087,             0.57689,             0.68184,             0.46257,            0.042178,            0.016648,            0.010046,            0.006898,            0.006898,            0.006898
                  96,            0.015036,           0.0052825,           0.0018493,             0.73833,             0.57027,             0.66943,             0.45429,            0.041204,            0.016796,            0.011297,            0.006865,            0.006865,            0.006865
                  97,            0.015324,           0.0053363,           0.0017536,             0.75884,             0.56297,             0.68149,             0.46181,            0.041922,            0.016652,            0.012554,            0.006832,            0.006832,            0.006832
                  98,            0.015155,           0.0054057,           0.0017653,             0.75836,             0.57411,             0.66861,             0.44044,            0.043046,            0.015638,            0.010411,            0.006799,            0.006799,            0.006799
                  99,            0.015386,           0.0052919,           0.0019461,             0.77311,             0.57652,             0.66701,             0.44588,            0.043552,            0.017254,            0.011716,            0.006766,            0.006766,            0.006766
                 100,            0.015561,           0.0053739,           0.0018079,             0.66315,             0.54818,              0.6116,             0.41685,            0.042223,            0.016954,            0.015996,            0.006733,            0.006733,            0.006733
                 101,             0.01506,           0.0052651,           0.0019565,             0.72355,             0.58947,             0.66251,             0.45438,            0.042204,            0.016077,            0.010689,              0.0067,              0.0067,              0.0067
                 102,            0.015125,           0.0054491,            0.001762,             0.65505,             0.53916,             0.60247,             0.39479,            0.042883,            0.016039,            0.014065,            0.006667,            0.006667,            0.006667
                 103,             0.01516,           0.0052225,           0.0016651,             0.71453,              0.5846,             0.65315,             0.43962,            0.042911,            0.016628,           0.0090428,            0.006634,            0.006634,            0.006634
                 104,            0.015212,           0.0051714,           0.0018339,             0.76744,             0.59332,             0.68715,             0.46887,            0.041746,            0.016665,           0.0084832,            0.006601,            0.006601,            0.006601
                 105,            0.015429,           0.0054307,           0.0017132,             0.75432,             0.56102,             0.67432,             0.46327,            0.042965,            0.017096,            0.011336,            0.006568,            0.006568,            0.006568
                 106,            0.014703,            0.005106,           0.0017034,             0.65213,             0.57794,             0.62172,             0.43044,            0.042271,            0.018088,            0.012165,            0.006535,            0.006535,            0.006535
                 107,            0.014883,           0.0051181,           0.0021038,             0.70107,             0.56638,             0.63056,             0.43167,            0.044423,            0.017019,            0.015806,            0.006502,            0.006502,            0.006502
                 108,             0.01477,           0.0053112,           0.0016478,             0.74924,             0.54829,              0.6563,             0.45424,             0.04175,            0.016643,            0.013396,            0.006469,            0.006469,            0.006469
                 109,            0.014397,           0.0050442,           0.0017232,             0.71236,             0.54403,              0.6314,             0.43575,            0.042541,            0.016645,            0.015594,            0.006436,            0.006436,            0.006436
                 110,            0.014359,           0.0050965,           0.0016259,             0.66696,             0.59601,             0.63057,             0.42424,            0.043373,            0.016597,            0.011329,            0.006403,            0.006403,            0.006403
                 111,            0.014573,            0.005203,           0.0017866,             0.70186,             0.59031,             0.63783,             0.43848,            0.042336,            0.016819,            0.011765,             0.00637,             0.00637,             0.00637
                 112,            0.014982,            0.005083,           0.0017532,             0.71473,             0.54124,             0.60653,             0.41951,            0.042941,            0.018339,            0.019292,            0.006337,            0.006337,            0.006337
                 113,            0.014712,           0.0051809,           0.0017477,             0.76647,             0.56811,             0.65167,             0.43879,            0.042246,            0.016927,            0.010905,            0.006304,            0.006304,            0.006304
                 114,            0.014211,           0.0050242,            0.001687,              0.7564,             0.55936,             0.63935,             0.43993,            0.042998,            0.017296,            0.012505,            0.006271,            0.006271,            0.006271
                 115,            0.014226,           0.0051878,           0.0015962,             0.68581,             0.52682,             0.60249,             0.41265,            0.042622,            0.016984,             0.01525,            0.006238,            0.006238,            0.006238
                 116,            0.014258,           0.0051415,           0.0015622,             0.72832,             0.58572,             0.66232,             0.45402,            0.042732,            0.016465,            0.010863,            0.006205,            0.006205,            0.006205
                 117,            0.013954,            0.004971,           0.0017892,             0.77022,             0.53511,             0.66094,             0.45226,            0.041394,            0.016233,            0.012355,            0.006172,            0.006172,            0.006172
                 118,            0.014068,           0.0050248,           0.0015886,             0.75383,             0.54491,             0.66409,              0.4461,            0.041369,            0.016432,            0.012293,            0.006139,            0.006139,            0.006139
                 119,            0.014229,           0.0050527,           0.0014786,             0.77595,             0.58702,             0.68272,             0.46636,            0.041156,            0.016293,            0.009489,            0.006106,            0.006106,            0.006106
