               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,            0.035679,            0.016268,           0.0038523,             0.85331,             0.73125,             0.81626,              0.5254,            0.035539,            0.010947,           0.0033179,            0.008845,            0.008845,            0.008845
                  37,            0.034883,            0.015165,            0.003694,             0.83435,             0.75369,             0.81736,             0.50601,            0.034703,             0.01074,           0.0032983,            0.008812,            0.008812,            0.008812
                  38,            0.033018,            0.014962,           0.0036352,             0.84363,             0.73533,             0.81167,             0.54813,            0.034699,            0.011265,           0.0034995,            0.008779,            0.008779,            0.008779
                  39,            0.034944,             0.01593,            0.003755,             0.86205,             0.74233,             0.81617,             0.55702,            0.034214,             0.01115,           0.0034747,            0.008746,            0.008746,            0.008746
                  40,            0.035018,            0.015396,           0.0037945,             0.81252,             0.73928,              0.7941,             0.50656,             0.03524,            0.011646,           0.0034047,            0.008713,            0.008713,            0.008713
                  41,            0.034624,            0.015423,           0.0036311,             0.83759,             0.75842,             0.81904,             0.55369,            0.034789,            0.010956,            0.003237,             0.00868,             0.00868,             0.00868
                  42,            0.033689,            0.014771,           0.0035154,             0.85101,             0.74833,             0.81597,              0.5497,             0.03418,            0.011152,           0.0032701,            0.008647,            0.008647,            0.008647
                  43,             0.03406,            0.015165,           0.0034999,             0.81264,             0.72837,             0.79797,             0.47687,            0.036516,            0.011056,           0.0032229,            0.008614,            0.008614,            0.008614
                  44,            0.033982,            0.014655,           0.0036272,             0.84076,             0.74839,             0.81269,             0.54515,            0.034776,             0.01111,           0.0033038,            0.008581,            0.008581,            0.008581
                  45,            0.033759,            0.015604,           0.0034531,             0.86801,             0.73333,             0.81526,             0.54068,            0.033966,            0.011572,           0.0033051,            0.008548,            0.008548,            0.008548
                  46,            0.033233,            0.014724,           0.0033353,             0.85112,             0.73041,             0.80129,             0.52568,             0.03521,            0.011876,            0.003273,            0.008515,            0.008515,            0.008515
                  47,            0.032854,            0.014822,            0.003453,              0.8156,             0.74934,             0.81078,             0.52618,            0.033942,            0.011523,           0.0031788,            0.008482,            0.008482,            0.008482
                  48,            0.033657,            0.014527,           0.0033998,             0.83637,             0.74158,             0.81204,             0.51025,            0.034272,             0.01149,           0.0032335,            0.008449,            0.008449,            0.008449
                  49,             0.03351,            0.014894,           0.0033184,              0.8444,             0.72741,             0.80597,             0.53618,            0.034034,            0.011536,           0.0033345,            0.008416,            0.008416,            0.008416
                  50,            0.032976,            0.013937,           0.0032624,             0.87079,             0.72725,             0.81055,             0.55303,              0.0344,            0.011399,           0.0032956,            0.008383,            0.008383,            0.008383
                  51,            0.033529,            0.014572,           0.0033161,             0.82836,             0.71998,             0.80285,             0.52328,            0.034852,             0.01196,           0.0031788,             0.00835,             0.00835,             0.00835
                  52,            0.032896,            0.014168,           0.0033227,             0.84193,             0.72775,             0.81166,             0.52191,            0.034392,            0.011657,           0.0030034,            0.008317,            0.008317,            0.008317
                  53,             0.03143,            0.014689,           0.0032546,             0.84962,             0.73362,             0.81239,             0.52714,            0.035827,            0.011317,           0.0029617,            0.008284,            0.008284,            0.008284
                  54,            0.031418,            0.014303,           0.0031721,             0.85768,              0.7393,             0.81672,             0.55864,             0.03362,            0.011532,            0.003054,            0.008251,            0.008251,            0.008251
                  55,             0.03189,            0.014036,           0.0031086,             0.85708,             0.74024,             0.81082,              0.5575,            0.033972,            0.011473,           0.0029449,            0.008218,            0.008218,            0.008218
                  56,             0.03247,            0.014417,           0.0031766,             0.82921,             0.74385,             0.80371,             0.53444,            0.034002,            0.011632,           0.0029434,            0.008185,            0.008185,            0.008185
                  57,            0.030614,            0.014636,           0.0031432,             0.85486,              0.7315,             0.81096,              0.5511,            0.034102,            0.011737,           0.0030863,            0.008152,            0.008152,            0.008152
                  58,            0.030222,            0.013853,           0.0029799,             0.86035,             0.74271,             0.82391,             0.55928,            0.032686,            0.011542,           0.0029358,            0.008119,            0.008119,            0.008119
                  59,            0.030505,            0.013905,           0.0030667,             0.84416,             0.73428,               0.812,             0.55318,             0.03345,            0.011614,           0.0029151,            0.008086,            0.008086,            0.008086
                  60,            0.031367,            0.014049,           0.0030335,              0.8588,             0.74347,             0.81803,             0.55428,            0.032417,            0.011557,            0.002955,            0.008053,            0.008053,            0.008053
                  61,            0.030479,            0.014451,            0.002971,               0.858,             0.74555,             0.82167,             0.57091,            0.033964,            0.011606,           0.0029598,             0.00802,             0.00802,             0.00802
                  62,             0.03129,             0.01484,           0.0030142,             0.86131,             0.75009,             0.82672,             0.55359,            0.033711,            0.011098,           0.0028704,            0.007987,            0.007987,            0.007987
                  63,            0.030704,            0.014156,           0.0029831,             0.86812,             0.74149,             0.81992,             0.56644,             0.03298,            0.011431,           0.0028531,            0.007954,            0.007954,            0.007954
                  64,            0.030978,            0.012999,           0.0029303,             0.86256,             0.74631,             0.81635,              0.5633,             0.03342,            0.011829,           0.0030621,            0.007921,            0.007921,            0.007921
                  65,            0.030477,            0.013809,           0.0029657,             0.86272,             0.73173,             0.80858,             0.56011,            0.033446,            0.012049,           0.0031171,            0.007888,            0.007888,            0.007888
                  66,             0.02919,            0.013528,           0.0028401,             0.85679,               0.734,             0.80866,             0.54737,            0.033451,            0.011708,           0.0029552,            0.007855,            0.007855,            0.007855
                  67,            0.029204,            0.013379,           0.0028789,             0.86024,              0.7365,             0.81339,             0.56474,            0.034485,            0.011859,           0.0030255,            0.007822,            0.007822,            0.007822
                  68,            0.030587,            0.013612,           0.0029538,             0.87634,             0.73928,             0.82342,             0.57967,            0.032839,            0.011658,           0.0029819,            0.007789,            0.007789,            0.007789
                  69,            0.029497,            0.013931,           0.0028761,             0.86709,             0.73003,             0.81447,             0.54671,            0.034023,             0.01176,           0.0029581,            0.007756,            0.007756,            0.007756
                  70,            0.028887,            0.013456,           0.0027945,             0.82736,             0.74401,             0.80989,             0.55336,            0.032865,            0.011545,           0.0027602,            0.007723,            0.007723,            0.007723
                  71,            0.029473,            0.013869,           0.0028096,             0.83525,             0.73968,             0.80772,              0.5558,            0.032219,             0.01188,           0.0027584,             0.00769,             0.00769,             0.00769
                  72,            0.029613,            0.013305,           0.0027712,              0.8546,             0.73855,             0.81084,             0.56787,            0.032097,            0.012176,            0.002727,            0.007657,            0.007657,            0.007657
                  73,            0.029679,            0.012994,           0.0028062,             0.84721,             0.74991,             0.82108,             0.55344,            0.033113,            0.011802,           0.0027046,            0.007624,            0.007624,            0.007624
                  74,            0.029191,            0.013265,           0.0027173,             0.84014,             0.75842,             0.82145,             0.56072,            0.032691,            0.011494,           0.0026341,            0.007591,            0.007591,            0.007591
                  75,            0.029461,            0.013596,           0.0026903,             0.82596,             0.74782,             0.81249,             0.55208,            0.032371,            0.011594,           0.0026419,            0.007558,            0.007558,            0.007558
                  76,            0.028869,            0.013721,           0.0026618,             0.86569,             0.73968,              0.8184,             0.57143,            0.032415,            0.012071,           0.0028771,            0.007525,            0.007525,            0.007525
                  77,            0.028872,            0.013289,           0.0027666,             0.84166,             0.75776,             0.82132,              0.5631,            0.033311,            0.011492,           0.0026848,            0.007492,            0.007492,            0.007492
                  78,            0.028357,             0.01397,           0.0026106,               0.834,             0.73798,             0.80756,             0.55569,            0.033038,            0.012116,           0.0025606,            0.007459,            0.007459,            0.007459
                  79,             0.02795,            0.013838,           0.0026209,             0.83945,             0.75407,             0.82116,             0.54795,            0.031588,            0.011582,           0.0025381,            0.007426,            0.007426,            0.007426
