               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  41,             0.02764,            0.010593,           0.0022485,             0.86655,              0.7241,              0.7984,             0.54001,            0.033376,            0.011812,           0.0018429,             0.00868,             0.00868,             0.00868
                  42,            0.028634,            0.010773,           0.0022887,             0.86683,             0.71846,             0.79974,             0.55553,            0.033708,            0.012349,           0.0019908,            0.008647,            0.008647,            0.008647
                  43,            0.028283,            0.010778,           0.0023103,             0.84645,             0.69089,             0.77453,              0.5318,            0.034408,            0.012437,           0.0018503,            0.008614,            0.008614,            0.008614
                  44,            0.027475,            0.010617,           0.0022208,             0.86772,             0.73396,             0.81255,             0.55602,            0.032518,            0.011549,           0.0017541,            0.008581,            0.008581,            0.008581
                  45,            0.028101,             0.01088,           0.0021991,              0.8691,             0.72832,             0.81151,             0.56217,            0.032697,            0.012117,           0.0019958,            0.008548,            0.008548,            0.008548
                  46,            0.026813,            0.010586,           0.0022055,             0.83897,             0.73484,              0.8055,             0.54952,            0.032445,            0.012098,            0.001804,            0.008515,            0.008515,            0.008515
                  47,            0.026726,            0.010559,           0.0021372,             0.84232,             0.75483,             0.82363,             0.56872,            0.032168,             0.01143,           0.0016721,            0.008482,            0.008482,            0.008482
                  48,             0.02556,            0.010612,           0.0020898,             0.85596,             0.72738,             0.80547,             0.54784,             0.03282,            0.011645,           0.0015933,            0.008449,            0.008449,            0.008449
                  49,            0.025492,            0.010308,           0.0020906,             0.86622,              0.7412,              0.8183,             0.55625,             0.03225,            0.011648,           0.0014749,            0.008416,            0.008416,            0.008416
                  50,            0.026068,            0.010398,           0.0020706,               0.843,             0.75199,             0.80733,             0.55965,            0.032259,            0.011495,           0.0015014,            0.008383,            0.008383,            0.008383
                  51,            0.026472,            0.010177,           0.0021287,             0.87934,               0.734,             0.80989,             0.56182,            0.032753,            0.011543,           0.0016164,             0.00835,             0.00835,             0.00835
                  52,            0.024717,           0.0098645,           0.0020466,             0.86321,             0.73835,             0.81621,             0.56918,            0.032031,            0.011713,           0.0014847,            0.008317,            0.008317,            0.008317
                  53,            0.026005,            0.010719,           0.0020654,             0.88063,             0.72627,             0.81218,             0.57834,            0.032448,            0.012543,             0.00168,            0.008284,            0.008284,            0.008284
                  54,            0.025167,            0.010219,           0.0019851,              0.8472,             0.73586,             0.80474,             0.55112,            0.032363,            0.011767,           0.0012965,            0.008251,            0.008251,            0.008251
                  55,            0.024947,            0.010155,           0.0019595,             0.88119,             0.71412,             0.81413,             0.56776,            0.032426,            0.011846,           0.0012906,            0.008218,            0.008218,            0.008218
                  56,            0.025881,            0.010079,            0.001954,             0.87433,             0.73779,             0.81332,             0.57297,            0.032891,            0.012113,           0.0015487,            0.008185,            0.008185,            0.008185
                  57,            0.025087,           0.0099939,           0.0018955,             0.85317,             0.72715,             0.80399,             0.56263,            0.032042,             0.01176,           0.0012658,            0.008152,            0.008152,            0.008152
                  58,            0.024666,            0.010023,           0.0019017,             0.85455,             0.71853,             0.80083,             0.55229,             0.03237,             0.01227,           0.0013331,            0.008119,            0.008119,            0.008119
                  59,            0.024584,           0.0098934,           0.0019068,             0.86637,             0.72667,             0.81363,             0.56915,             0.03264,            0.011886,           0.0011712,            0.008086,            0.008086,            0.008086
                  60,            0.024804,            0.010185,           0.0018789,              0.8482,             0.73944,             0.80748,              0.5641,            0.031477,            0.012382,           0.0013396,            0.008053,            0.008053,            0.008053
                  61,            0.024679,            0.010247,            0.001833,             0.87514,             0.74385,             0.81954,             0.56973,             0.03216,            0.011816,           0.0012811,             0.00802,             0.00802,             0.00802
                  62,            0.024632,           0.0098448,           0.0018522,             0.86907,             0.72738,             0.80917,             0.56298,            0.032108,            0.011861,           0.0012052,            0.007987,            0.007987,            0.007987
                  63,             0.02439,           0.0099242,           0.0018156,             0.86825,             0.72861,             0.81599,              0.5798,            0.031349,            0.011767,           0.0010694,            0.007954,            0.007954,            0.007954
                  64,            0.024111,           0.0097937,           0.0017788,             0.83296,             0.74299,             0.80483,             0.55841,            0.032417,            0.011878,           0.0010878,            0.007921,            0.007921,            0.007921
                  65,            0.024021,           0.0093999,           0.0017868,             0.83817,              0.7413,             0.80402,             0.56631,            0.031669,            0.012261,           0.0011609,            0.007888,            0.007888,            0.007888
                  66,              0.0243,           0.0096833,           0.0017704,             0.87193,             0.74372,             0.82162,              0.5895,            0.031721,            0.011842,           0.0010672,            0.007855,            0.007855,            0.007855
                  67,            0.024538,           0.0098322,           0.0017733,             0.86143,             0.74233,             0.81808,             0.57239,            0.031757,            0.011648,            0.001062,            0.007822,            0.007822,            0.007822
                  68,            0.024453,           0.0099868,           0.0018005,             0.84977,             0.74106,             0.81224,             0.56926,            0.032039,            0.011809,           0.0011325,            0.007789,            0.007789,            0.007789
                  69,             0.02428,           0.0095534,           0.0017783,             0.85354,             0.74472,             0.81259,             0.57401,            0.032245,            0.012063,           0.0011378,            0.007756,            0.007756,            0.007756
                  70,            0.023236,           0.0091928,           0.0017383,             0.86108,             0.73362,             0.80768,             0.56749,            0.032224,            0.012574,           0.0012436,            0.007723,            0.007723,            0.007723
                  71,            0.023488,           0.0099858,           0.0016763,             0.87998,             0.74006,             0.82585,             0.58509,            0.031797,            0.011471,          0.00090358,             0.00769,             0.00769,             0.00769
                  72,            0.023777,           0.0097699,           0.0017323,             0.87121,             0.72233,             0.81133,             0.58167,            0.032289,            0.012249,           0.0011084,            0.007657,            0.007657,            0.007657
                  73,            0.023443,           0.0097311,           0.0016899,             0.87508,             0.72945,             0.81968,             0.58454,            0.031867,            0.012577,           0.0011444,            0.007624,            0.007624,            0.007624
                  74,            0.022887,           0.0097236,           0.0016522,             0.86483,             0.73405,             0.80882,             0.57057,            0.031996,            0.012373,          0.00090851,            0.007591,            0.007591,            0.007591
                  75,            0.022621,            0.009171,           0.0016605,             0.84129,             0.74801,             0.80873,             0.57256,            0.031291,            0.011808,          0.00083343,            0.007558,            0.007558,            0.007558
                  76,            0.022659,           0.0091165,           0.0016569,              0.8789,             0.71315,             0.80817,             0.58189,            0.032053,            0.012696,           0.0010272,            0.007525,            0.007525,            0.007525
                  77,            0.023277,           0.0093992,           0.0016649,             0.85321,             0.73874,             0.80648,             0.56957,            0.031639,            0.012106,           0.0010022,            0.007492,            0.007492,            0.007492
                  78,            0.022802,           0.0092842,           0.0016816,             0.86141,             0.74101,             0.81241,             0.58497,             0.03112,            0.012085,           0.0010461,            0.007459,            0.007459,            0.007459
                  79,            0.022553,           0.0091587,           0.0016686,             0.85895,             0.74712,             0.81222,             0.57656,            0.031226,            0.012127,          0.00097866,            0.007426,            0.007426,            0.007426
                  80,             0.02291,           0.0093527,           0.0015924,             0.86011,             0.74574,             0.81788,             0.57722,            0.031033,            0.011777,          0.00078898,            0.007393,            0.007393,            0.007393
                  81,            0.022982,           0.0093898,           0.0016264,              0.8748,             0.73514,             0.81443,             0.58817,             0.03121,            0.012302,           0.0010233,             0.00736,             0.00736,             0.00736
                  82,            0.022411,           0.0091065,           0.0016079,             0.86332,             0.74877,              0.8164,             0.58097,            0.030727,            0.011903,          0.00095818,            0.007327,            0.007327,            0.007327
                  83,            0.021882,           0.0090112,           0.0015879,             0.87476,              0.7393,             0.81786,             0.58122,            0.031078,            0.012461,           0.0011666,            0.007294,            0.007294,            0.007294
                  84,             0.02241,           0.0090526,           0.0015553,             0.83828,             0.72622,             0.79958,             0.56108,            0.031046,            0.012304,          0.00085702,            0.007261,            0.007261,            0.007261
                  85,            0.022107,           0.0089765,           0.0014951,             0.86325,             0.73502,             0.80849,             0.56676,            0.031709,            0.012386,          0.00079877,            0.007228,            0.007228,            0.007228
                  86,            0.022552,           0.0094223,            0.001586,              0.8276,             0.73949,             0.80354,             0.57201,            0.031062,            0.012145,          0.00082032,            0.007195,            0.007195,            0.007195
                  87,            0.021642,           0.0090414,           0.0015208,             0.84812,             0.73795,             0.81131,             0.57362,            0.031521,            0.012431,          0.00097763,            0.007162,            0.007162,            0.007162
                  88,            0.021989,           0.0090804,           0.0014837,             0.86893,             0.71917,              0.8029,             0.58161,            0.032112,            0.013661,           0.0013535,            0.007129,            0.007129,            0.007129
                  89,            0.022142,           0.0091568,           0.0014711,             0.86236,             0.73646,             0.81381,             0.58422,            0.030958,            0.012166,          0.00073903,            0.007096,            0.007096,            0.007096
                  90,            0.022104,           0.0093657,           0.0015003,             0.82899,              0.7465,             0.80756,             0.57868,            0.030525,            0.012397,          0.00080952,            0.007063,            0.007063,            0.007063
                  91,            0.021389,           0.0088053,           0.0014796,             0.87408,             0.73595,             0.82073,             0.58969,            0.030749,             0.01211,          0.00070221,             0.00703,             0.00703,             0.00703
                  92,            0.021551,            0.008883,           0.0014471,             0.85622,              0.7317,             0.80395,             0.58205,            0.031633,             0.01278,          0.00093306,            0.006997,            0.006997,            0.006997
                  93,            0.021243,           0.0088829,           0.0014694,             0.86752,              0.7376,             0.81296,             0.58514,            0.031139,            0.012258,          0.00076067,            0.006964,            0.006964,            0.006964
                  94,             0.02258,           0.0091836,           0.0015257,             0.86471,             0.73327,             0.81561,             0.59221,             0.03151,            0.012149,          0.00070189,            0.006931,            0.006931,            0.006931
                  95,            0.021764,           0.0088548,            0.001428,             0.87126,             0.73495,             0.81094,             0.58155,            0.031418,            0.012792,          0.00080228,            0.006898,            0.006898,            0.006898
                  96,            0.021969,           0.0087618,           0.0014916,             0.85633,             0.75634,             0.81696,             0.58015,            0.031156,            0.012086,          0.00078623,            0.006865,            0.006865,            0.006865
                  97,            0.021407,           0.0086839,           0.0014314,             0.87796,             0.72734,             0.81199,             0.58108,            0.031773,            0.012905,          0.00083343,            0.006832,            0.006832,            0.006832
                  98,            0.021914,           0.0089069,           0.0014588,             0.87204,             0.73438,             0.81898,             0.59222,            0.031412,            0.012623,          0.00089565,            0.006799,            0.006799,            0.006799
                  99,            0.020917,           0.0086321,            0.001398,             0.87481,             0.73381,             0.81534,             0.59368,            0.031691,            0.012656,          0.00080601,            0.006766,            0.006766,            0.006766
                 100,            0.021762,            0.008574,           0.0014078,             0.86774,             0.72397,               0.805,             0.57876,            0.031367,            0.013121,           0.0008771,            0.006733,            0.006733,            0.006733
                 101,            0.021136,           0.0086254,           0.0014127,             0.84608,             0.75237,             0.81527,             0.58517,            0.031082,            0.012102,          0.00058151,              0.0067,              0.0067,              0.0067
                 102,            0.021446,           0.0089144,           0.0013808,             0.85622,             0.75424,             0.81757,             0.58469,             0.03092,            0.012018,          0.00063533,            0.006667,            0.006667,            0.006667
                 103,            0.020807,           0.0087961,           0.0014017,             0.86091,             0.73154,             0.80441,             0.57538,            0.031829,            0.013006,          0.00076686,            0.006634,            0.006634,            0.006634
                 104,             0.02074,           0.0088235,           0.0013791,             0.86937,             0.73708,             0.81781,             0.59157,            0.031286,            0.012863,          0.00088079,            0.006601,            0.006601,            0.006601
                 105,            0.021312,           0.0087284,            0.001401,             0.86963,             0.71924,             0.80084,             0.57925,             0.03154,            0.012973,          0.00089842,            0.006568,            0.006568,            0.006568
                 106,            0.020373,           0.0086718,            0.001376,             0.86775,             0.73789,             0.81557,             0.59471,            0.030921,            0.012615,          0.00084243,            0.006535,            0.006535,            0.006535
                 107,            0.020729,           0.0086514,           0.0013381,             0.86866,             0.74801,             0.82239,             0.59513,            0.031191,            0.011983,          0.00059993,            0.006502,            0.006502,            0.006502
                 108,            0.020789,           0.0088208,           0.0013548,             0.87935,             0.73627,             0.81702,             0.59064,            0.030959,            0.012664,           0.0007258,            0.006469,            0.006469,            0.006469
                 109,            0.020922,           0.0085432,           0.0013435,             0.89023,             0.73306,             0.81806,             0.59801,            0.030723,            0.012821,          0.00082498,            0.006436,            0.006436,            0.006436
                 110,            0.020114,           0.0083296,           0.0013444,             0.87312,              0.7413,             0.82262,             0.59246,            0.030941,             0.01233,          0.00063204,            0.006403,            0.006403,            0.006403
                 111,            0.020313,           0.0086155,           0.0013241,             0.87292,             0.74255,             0.81743,             0.59124,            0.030958,             0.01268,          0.00071727,             0.00637,             0.00637,             0.00637
                 112,            0.020276,           0.0087953,           0.0013397,              0.8692,              0.7446,             0.81969,             0.59484,            0.031072,            0.012195,          0.00068972,            0.006337,            0.006337,            0.006337
                 113,             0.02001,           0.0085477,           0.0012763,             0.86068,             0.72529,             0.80419,             0.57602,            0.032166,            0.013086,          0.00072738,            0.006304,            0.006304,            0.006304
                 114,            0.020395,           0.0086705,           0.0013165,              0.8695,             0.72529,             0.80192,             0.58224,            0.032017,            0.013345,          0.00085506,            0.006271,            0.006271,            0.006271
                 115,            0.020382,           0.0085932,           0.0013475,             0.87753,             0.73793,             0.82348,             0.59215,            0.031048,            0.012436,          0.00077595,            0.006238,            0.006238,            0.006238
                 116,            0.019999,           0.0085008,           0.0012584,             0.88379,             0.74328,             0.82134,             0.60006,            0.031117,            0.012473,          0.00067913,            0.006205,            0.006205,            0.006205
                 117,            0.019994,           0.0083844,           0.0012503,             0.86821,             0.75082,             0.82255,             0.58999,            0.031096,            0.012211,          0.00057707,            0.006172,            0.006172,            0.006172
                 118,            0.019583,           0.0082625,           0.0012761,             0.86789,             0.74139,             0.81648,             0.59235,            0.031113,            0.012677,           0.0006657,            0.006139,            0.006139,            0.006139
                 119,            0.019885,           0.0083778,           0.0012946,             0.87282,             0.74782,             0.82427,             0.60224,            0.030615,            0.012183,          0.00063972,            0.006106,            0.006106,            0.006106
                 120,            0.019661,           0.0086188,           0.0012418,             0.85222,             0.74782,             0.80757,             0.58919,            0.031052,              0.0127,          0.00064261,            0.006073,            0.006073,            0.006073
                 121,            0.019806,            0.008447,           0.0012592,              0.8677,             0.73703,             0.81202,             0.59122,            0.031286,             0.01284,          0.00067911,             0.00604,             0.00604,             0.00604
                 122,            0.019418,           0.0081988,           0.0012314,             0.87098,             0.73987,             0.81301,             0.58928,            0.030563,            0.012766,          0.00073176,            0.006007,            0.006007,            0.006007
                 123,            0.019317,           0.0082641,           0.0012481,             0.87936,             0.72863,              0.8126,             0.58838,            0.030989,            0.012839,          0.00067955,            0.005974,            0.005974,            0.005974
                 124,            0.020188,           0.0084795,           0.0012563,             0.89107,             0.73154,             0.81937,               0.601,            0.030976,            0.013141,          0.00087605,            0.005941,            0.005941,            0.005941
                 125,            0.019264,           0.0082176,           0.0012587,             0.87874,             0.73438,             0.81337,             0.59891,            0.031552,            0.013037,          0.00076085,            0.005908,            0.005908,            0.005908
                 126,            0.018889,           0.0080029,            0.001223,             0.86745,             0.73533,             0.81011,             0.59196,            0.030881,            0.013465,          0.00075201,            0.005875,            0.005875,            0.005875
                 127,            0.019856,           0.0083599,           0.0012519,             0.88511,               0.727,             0.81449,             0.60176,            0.030595,            0.012871,          0.00070561,            0.005842,            0.005842,            0.005842
                 128,            0.019181,           0.0081962,           0.0012165,             0.87937,             0.73211,             0.81853,             0.60334,             0.03065,            0.013122,          0.00079759,            0.005809,            0.005809,            0.005809
                 129,            0.018644,           0.0081954,           0.0011725,             0.87111,              0.7319,             0.80997,             0.59368,             0.03138,             0.01341,          0.00081705,            0.005776,            0.005776,            0.005776
                 130,            0.018075,           0.0079406,           0.0011555,             0.88649,             0.74233,             0.82432,             0.60288,            0.031012,            0.012771,          0.00069315,            0.005743,            0.005743,            0.005743
                 131,            0.018722,            0.007949,           0.0012013,             0.87911,             0.74082,             0.82468,             0.59639,            0.030885,            0.012808,           0.0006904,             0.00571,             0.00571,             0.00571
                 132,            0.019331,           0.0080931,           0.0011663,             0.86323,             0.73725,             0.82051,             0.59136,            0.030669,            0.012502,          0.00053896,            0.005677,            0.005677,            0.005677
                 133,            0.018891,           0.0084749,           0.0011891,             0.87496,             0.73287,             0.81349,             0.59006,            0.030824,            0.012691,          0.00065882,            0.005644,            0.005644,            0.005644
                 134,            0.018118,           0.0078694,           0.0011677,             0.87141,              0.7403,             0.81373,             0.59622,            0.030396,            0.012732,           0.0006141,            0.005611,            0.005611,            0.005611
                 135,            0.018975,           0.0081653,           0.0011601,             0.86243,              0.7394,             0.81539,              0.5965,            0.030531,             0.01275,          0.00063579,            0.005578,            0.005578,            0.005578
                 136,              0.0184,           0.0081076,           0.0011416,             0.86538,             0.73855,             0.81833,             0.59961,            0.030858,            0.012794,          0.00063883,            0.005545,            0.005545,            0.005545
                 137,            0.018683,           0.0084663,           0.0011317,             0.86488,             0.73722,             0.81872,             0.60292,            0.030491,            0.013069,          0.00068796,            0.005512,            0.005512,            0.005512
                 138,            0.018552,            0.008024,           0.0011354,              0.8702,              0.7349,              0.8146,             0.60048,            0.030802,            0.013003,          0.00068347,            0.005479,            0.005479,            0.005479
                 139,            0.018939,           0.0081775,           0.0011765,             0.85239,             0.74517,             0.80991,             0.59163,            0.030534,             0.01276,          0.00068251,            0.005446,            0.005446,            0.005446
                 140,              0.0191,           0.0082258,           0.0011714,             0.86892,             0.71791,             0.79924,             0.57937,            0.031614,            0.013698,           0.0008796,            0.005413,            0.005413,            0.005413
                 141,            0.018618,           0.0077958,           0.0011107,             0.87639,             0.71412,             0.79998,             0.59384,            0.030907,            0.013725,          0.00084287,             0.00538,             0.00538,             0.00538
                 142,            0.019243,           0.0083019,           0.0011213,             0.87833,             0.72301,             0.80616,              0.5913,            0.031288,            0.013858,          0.00087301,            0.005347,            0.005347,            0.005347
                 143,            0.018351,           0.0079982,           0.0011446,             0.87877,              0.7301,             0.81472,             0.59835,            0.030495,            0.013406,          0.00083524,            0.005314,            0.005314,            0.005314
                 144,            0.018808,           0.0079064,           0.0011434,             0.87133,             0.73716,             0.81591,             0.59329,            0.030424,            0.013104,          0.00067074,            0.005281,            0.005281,            0.005281
                 145,            0.018843,           0.0080096,           0.0011018,             0.87131,             0.72984,             0.80853,             0.59703,            0.030856,            0.013277,          0.00073819,            0.005248,            0.005248,            0.005248
                 146,            0.018716,           0.0079255,           0.0011042,             0.87477,             0.73665,             0.81583,             0.59669,            0.030374,            0.013223,          0.00071573,            0.005215,            0.005215,            0.005215
                 147,            0.018173,            0.007798,             0.00114,             0.84114,             0.72965,              0.8036,             0.58641,            0.030371,            0.014123,          0.00080427,            0.005182,            0.005182,            0.005182
                 148,            0.017594,           0.0075722,             0.00108,             0.87427,             0.72142,             0.81555,             0.59296,            0.029897,            0.013026,          0.00067647,            0.005149,            0.005149,            0.005149
                 149,            0.018448,           0.0078713,           0.0010463,              0.8604,             0.73979,             0.81857,             0.60321,            0.030167,             0.01298,          0.00068161,            0.005116,            0.005116,            0.005116
                 150,            0.018059,           0.0079258,           0.0010549,             0.87039,             0.73552,             0.81716,             0.60327,              0.0304,            0.013371,          0.00079061,            0.005083,            0.005083,            0.005083
                 151,             0.01882,           0.0079128,           0.0011057,             0.86777,             0.73192,             0.81346,              0.6033,            0.030542,            0.013611,          0.00080329,             0.00505,             0.00505,             0.00505
                 152,            0.017629,           0.0076555,           0.0010492,              0.8672,             0.73987,             0.82128,              0.6024,            0.030533,            0.013425,          0.00086883,            0.005017,            0.005017,            0.005017
                 153,              0.0177,           0.0077077,           0.0010399,             0.86013,             0.73811,             0.81392,             0.59444,            0.030697,            0.013096,          0.00079257,            0.004984,            0.004984,            0.004984
                 154,            0.017931,           0.0079241,           0.0010112,             0.87458,              0.7327,             0.81555,             0.59858,             0.03025,            0.013101,          0.00069272,            0.004951,            0.004951,            0.004951
                 155,            0.018393,             0.00806,           0.0010279,             0.86171,             0.73514,             0.81803,             0.60281,            0.030397,             0.01344,          0.00078459,            0.004918,            0.004918,            0.004918
                 156,            0.017576,           0.0078172,           0.0010191,             0.87471,             0.74285,             0.82014,             0.60363,            0.030333,            0.013038,          0.00071846,            0.004885,            0.004885,            0.004885
                 157,            0.017615,           0.0077676,             0.00101,             0.87577,             0.73779,             0.82328,             0.60818,            0.030711,            0.012906,          0.00069359,            0.004852,            0.004852,            0.004852
                 158,            0.018142,           0.0078075,          0.00099313,             0.87072,             0.73646,             0.81804,             0.60471,            0.030618,            0.013392,          0.00076055,            0.004819,            0.004819,            0.004819
                 159,            0.017402,           0.0076108,           0.0010218,             0.87115,             0.73324,             0.81623,             0.59705,            0.030374,            0.012995,          0.00068446,            0.004786,            0.004786,            0.004786
                 160,            0.016818,           0.0075232,           0.0010384,             0.86891,             0.73287,             0.81363,             0.59839,            0.030474,            0.013543,          0.00074686,            0.004753,            0.004753,            0.004753
                 161,            0.017043,           0.0074086,           0.0010082,             0.87825,             0.72473,             0.81611,             0.60097,            0.030881,            0.014094,          0.00087519,             0.00472,             0.00472,             0.00472
